conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1925407277487726933,Thu May 22 13:36:52 +0000 2025,3,@justmi505 @jefrybilang @TedInvestigasi @RuA_HoneyBadger @iampossible023 wawancara vaksin bill gates di veritasium ....bikin vaksin itu lebih rumit dari jet engine.... skrg berapa thn development jet engine sampe lepas landas bawa penumpang utuh? vaksin covid dipake ga sampe 2 thn jadi sebenernya kelinci apa monyet? hahaha,1925546405437087972,,justmii505,in,,0,1,0,https://x.com/undefined/status/1925546405437087972,378498889,
1925535866463953206,Thu May 22 13:26:31 +0000 2025,0,@9891ri iya ya state-of-the-art penelitiannya masih belum bisa bedain efek vaksin mrna dan virus covid itu sendiri. ini yang bill gates investasi besar-besaran ga sih atau beda lagi? makin-makin dah emang sains ga terlepas dari kapital dan politik wkwk.,1925543799029473734,,1989kgk,in,,0,0,0,https://x.com/undefined/status/1925543799029473734,1902108981834985472,
1925364454138814476,Thu May 22 13:25:02 +0000 2025,0,@neVerAl0nely Bill Gates : nha TBC jualan vaksin laris Luhut : Gassss Menkes : ok Dan kementerian lembaga anggaran dipotong utk TBC tanpa audit,1925543427477053746,,neVerAl0nely___,in,,0,0,0,https://x.com/undefined/status/1925543427477053746,1837274662117744640,
1925192455965597773,Thu May 22 12:57:29 +0000 2025,0,@tanyakanrl Sabar dulu suruh antri itu si covid. Di Indonesia lagi mau ada pelonjakan kasus TBC dulu biar uji coba vaksin si Om Bill Gates lancar... ,1925536493084582079,,tanyakanrl,in,,0,1,0,https://x.com/undefined/status/1925536493084582079,1016710829310291968,
1925326714185646118,Thu May 22 12:28:31 +0000 2025,1,@menkes_RI @BillGates Curahan hati rakyat Indonesia... Sangat mewakili sekali... Kepada Bill Gates jika vaksin mu memang baik pakai lah di depan publik dirimu dan anggota keluarga mu.Dan yang menyuntikkan vaksin mu jangan orang-orang mu. Bila dalam 48 jam tidak ada efek buruk https://t.co/myQYBectAr,1925529204931887247,https://pbs.twimg.com/ext_tw_video_thumb/1925529148447236096/pu/img/lD6PXOkIGRiZg87g.jpg,nenglaela93,in,,0,1,0,https://x.com/undefined/status/1925529204931887247,1588842390324137984,
1925071234536276266,Thu May 22 11:40:57 +0000 2025,0,@Nicho_Silalahi Setuju Tolak vaksin TBC Tolak adanya PLANDEMI covid 19 jilid kedua. Tolak PLANDEMI TBC. Rakyat harus bersatu. Agar para sales Bill Gates tidak memaksakan kehendak kembali.,1925517234220540259,,Nicho_Silalahi,in,,0,0,0,https://x.com/undefined/status/1925517234220540259,1588842390324137984,
1925502617935077487,Thu May 22 10:42:52 +0000 2025,1,KLARIFIKASI HOAX - MANIPULATED CONTENT Dedi Mulyadi Sebut Jawa Barat Siap Jadi Lokasi Uji Coba Vaksin TBCA Bill Gates Beredar video di Youtubeberedar unggahan berupa tangkapan layar artikel dengan narasi yang mengeklaim Gubernur Jawa Barat Dedi Mulyadi menyatakan provinsinya https://t.co/U51xEHDGkG,1925502617935077487,https://pbs.twimg.com/media/GrjCagXboAQeD-x.jpg,,in,,0,0,0,https://x.com/undefined/status/1925502617935077487,218742561,
1925445781538185483,Thu May 22 08:19:36 +0000 2025,1,@StopPlandemit Terserah... Jika memang aman tampilkan di media dunia si Bill Gates sendiri di vaksin terlebih dahulu bukan oleh orang-orang di bawah kekuasaan Dia dan di lakukan secara siaran langsung selama 24 jam.Bila setelah 24 jam Dia masih baik baik saja silahkan berikan ke koruptor..,1925466563941212642,,StopPlandemit,in,,0,0,0,https://x.com/undefined/status/1925466563941212642,1588842390324137984,
1925192455965597773,Thu May 22 08:12:06 +0000 2025,0,@tanyakanrl Indo mah aman soalnya bersedia jadi lahan uji coba vaksin TBC nya bill gates,1925464675871072564,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1925464675871072564,1419522710590218256,
1925461201901035776,Thu May 22 07:58:18 +0000 2025,0,Sukarelawan Uji Coba Vaksin TBC Bill Gates https://t.co/CccXqk2iZB,1925461201901035776,https://pbs.twimg.com/ext_tw_video_thumb/1925460513821270016/pu/img/3_KuzrR7VT7afX53.jpg,,in,,0,1,0,https://x.com/undefined/status/1925461201901035776,1260061504767836162,
1925131947183161682,Thu May 22 00:09:21 +0000 2025,1,@MariaAlkaff_ Kalo misalkan vaksin percobaan bill gates ini berhasil dijalankan.. bakalan ada lagi deh vaksin2 yg bakal diuji cobakan ke rakyat indonesia.. lha pemerintahnya malah seneng bukannya menentang..,1925343188044456360,,MariaAlkaff_,in,,0,0,0,https://x.com/undefined/status/1925343188044456360,1234734498283048960,
1925339299626852827,Thu May 22 00:00:13 +0000 2025,1,@Yunar69 Kerjasamanya dgn pedagang vaksin global macam Bill Gates ?,1925340889251291201,,Yunar_kagantino,in,,0,1,0,https://x.com/undefined/status/1925340889251291201,145120983,
1925044379271692448,Wed May 21 23:36:55 +0000 2025,0,@detikcom Tidak lama lagi ada syarat tambahan harus ada sertifikat sudah vaksin TBC bill gates,1925335023932383414,,detikcom,in,,0,0,0,https://x.com/undefined/status/1925335023932383414,1780250820036222976,
1925329169342418958,Wed May 21 23:13:39 +0000 2025,2,Memang antek vaksin bill gates ini harus direshuffle sesegera mungkin,1925329169342418958,,,in,,0,0,0,https://x.com/undefined/status/1925329169342418958,1831102045807591424,
1925182254294434145,Wed May 21 18:26:14 +0000 2025,2,@NenkMonica Eiits Jakarta siap2... https://t.co/mQwwXfTury,1925256839090118684,,NenkMonica,in,,0,0,1,https://x.com/undefined/status/1925256839090118684,113004838,
1925143621994697156,Wed May 21 17:21:01 +0000 2025,2,@Official_Ansor Yang dijadikan uji coba untuk menerima vaksin TBC yg dibawa oleh Bill Gates pertama kali Ketum Ansor dan seluruh anggotanya gimana siap gak ?,1925240424442339409,,Official_Ansor,in,,0,0,0,https://x.com/undefined/status/1925240424442339409,2894429496,
1925044379271692448,Wed May 21 17:15:04 +0000 2025,0,@detikcom Lama2 kudu bawa bukti udah disuntik vaksin percobaan Bill Gates,1925238928896045185,,detikcom,in,,0,0,0,https://x.com/undefined/status/1925238928896045185,179467205,
1924818214703530352,Wed May 21 17:00:43 +0000 2025,0,@neVerAl0nely Hebat gubernur jabar warganya dijadikan kelinci percobaan semua warga jabar tanpa kecuali akan di VAKSIN TBC bill gates ini perintah,1925235317931745786,,neVerAl0nely___,in,,0,0,0,https://x.com/undefined/status/1925235317931745786,1890047948442271744,
1924819477025456645,Wed May 21 16:17:36 +0000 2025,0,@TedInvestigasi Nanti tinggal efek jangka panjang vaksin tbc. Rakyat sudah dibeli bill gates seharga 2 5triliun buat jd kelinci percobaan. Yang nerima dana sehat yang gak nerima dpt bom waktu. Hmm..,1925224464918454537,,TedInvestigasi,in,,0,0,0,https://x.com/undefined/status/1925224464918454537,245428047,
1924757663654773192,Wed May 21 14:50:54 +0000 2025,0,@StopTBIndonesia 1. Indonesia menempati peringkat ke-2 kasus TBC terbesar di dunia 2. Vaksin yang dibahas dalam X Space vaksin M72/AS01E dari Bill &amp; Gates Foundation. (+ Vaksin lainnya yg sempat disebutkan dr. Ahmad ada vaksin Gamaleya dari Rusia dan MTB VAC dari Spanyol) #TOSSTBC #141CekTBC https://t.co/lukDDK36uW,1925202648355180768,https://pbs.twimg.com/media/Grexmq9asAIOZi4.jpg,StopTBIndonesia,in,,0,1,0,https://x.com/undefined/status/1925202648355180768,941574421143105536,
1925015802253869144,Wed May 21 14:50:39 +0000 2025,0,@AymanAlatas bahkan presiden ok gas aja leading to Israel diplomation relations with Israel melalui dana Hibah ke Fiji yg menolak ceasefired di PBB dan sekarang nerima vaksin bill gates yg BILL GATES ini salah satu investor besar IDF indonesia semakin jauh dari marwah konstitusi,1925202585985941679,,AymanAlatas,in,,0,0,0,https://x.com/undefined/status/1925202585985941679,1079979219306696704,
1925199232736321837,Wed May 21 14:37:20 +0000 2025,0,bahkan presiden ok gas aja leading to Israel diplomation relations with Israel melalui dana Hibah ke Fiji yg menolak ceasefired di PBB dan sekarang nerima vaksin bill gates yg BILL GATES ini salah satu investor besar IDF negara lu yg kembang kempis ini nyarik makan segininya,1925199232736321837,,,in,,0,0,0,https://x.com/undefined/status/1925199232736321837,1079979219306696704,
1925185100515569694,Wed May 21 14:12:32 +0000 2025,0,@OposisiCerdas Ini pertanda regulasi uji coba vaksin TBC buatan Bill Gates akan dipermudah dan dipercepat utk rakyat Indonesia. Jika menolak dan dipersulit akan dipecat Jangan tinggal di Indonesia. Hati hati adu domba dan perpecahan dari pihak asing. Katanya Begitu Sih..? Hidup Jokowiii..,1925192993331716496,,OposisiCerdas,in,,0,0,0,https://x.com/undefined/status/1925192993331716496,2921869340,
1924819477025456645,Wed May 21 14:07:07 +0000 2025,3,@TedInvestigasi Adakah kaitannya vaksin itu dgn Bill Gates?,1925191631357276608,,TedInvestigasi,in,,0,1,0,https://x.com/undefined/status/1925191631357276608,1576872529355866113,
1925187445156679983,Wed May 21 13:50:29 +0000 2025,0,KONSPIRASI VAKSIN BILL GATES = DEGRADASI POPULASI DUNIA https://t.co/Ja1xmzdsqj via @YouTube,1925187445156679983,,,in,,0,0,0,https://x.com/undefined/status/1925187445156679983,1583839917703954432,
1925182254294434145,Wed May 21 13:29:52 +0000 2025,66,Kop Tah Urang Bandung ! Kudu siap awakna jadi Uji Coba Vaksin TBC Bill Gates. https://t.co/L7UwWmhntg https://t.co/nHK6IJEwmR,1925182254294434145,https://pbs.twimg.com/media/GrefDqZacAASwYA.jpg,,in,,0,45,17,https://x.com/undefined/status/1925182254294434145,1040306964100669440,
1925177897645695044,Wed May 21 13:12:50 +0000 2025,5,Emangnya vaksin Bill Gates tuh pengembangannya udh sampai mana sih? Vaksin M72/AS01E ini sudah lolos uji praklinik dengan hasil aman dan efektif di hewan. Nah vaksin ini sedang memasuki uji klinis tahap 3 sebelum akhirnya dirilis resmi sebagai sebuah vaksin.,1925177969758343211,,arspraeparandi,in,,1,1,0,https://x.com/undefined/status/1925177969758343211,207979101,
1925177897645695044,Wed May 21 13:12:37 +0000 2025,4,Selain itu Bill Gates katanya sedang mengembangkan vaksin TBC baru untuk dunia dan Indonesia menjadi aalah satu lokasi uji coba vaksin ini. 🇮🇩 Lantas apa artinya buat kita? Benarkah kita akan menjadi kelinci percobaan ? Yuk kita bahas lebih dalam!,1925177913756029087,,arspraeparandi,in,,0,1,0,https://x.com/undefined/status/1925177913756029087,207979101,
1925177897645695044,Wed May 21 13:12:33 +0000 2025,77,Vaksin TBC dan Uji Klinis Bill Gates di Indonesia Kabar baik atau malah bikin resah? Dan apa benar kita dijadiin kelinci percobaan bagi pemerintah? Yuk kita bedah bersama fakta dan pro kontra dari vaksin ini dari sudut pandang mahasiswa farmasi! ,1925177897645695044,,,in,,3,1,34,https://x.com/undefined/status/1925177897645695044,207979101,
1925012650179854726,Wed May 21 12:58:00 +0000 2025,3,@MariaAlkaff_ @prabowo @KemenkesRI Di bohongi bill gates mau aja nih konoha .. sudah gak bisa berkata2 lagi . Warga nya sendiri malah di jadikan kelinci percobaan vaksin ,1925174237402149082,,MariaAlkaff_,in,,0,1,0,https://x.com/undefined/status/1925174237402149082,1637572714205421595,
1924699474276028781,Tue May 20 15:02:42 +0000 2025,3,@ecommurz kaget banget liat kemarin ada akun influencer terkenal bikin teori konspirasi pas bill gates bikin kerjasama vaksin tbc. dalam hati pantes 02 terpilih sih.. semenjak 2014 emang doomed to fail ini negara,1924843230929289382,,ecommurz,in,,0,0,0,https://x.com/undefined/status/1924843230929289382,405586844,
1924831461846483047,Tue May 20 14:15:56 +0000 2025,25,Bill gates mau uji coba vaksin dia memberi dana besar ke pemerintah trilyunan rupiah sementara vaksin akan di uji coba ke rakyat secara gratis. Bill G: saya mau uji coba vaksin di negara mu ini saya kasih 2 trilyun Untuk penerima vaksin bila ada KIPI setelah vaksin saya,1924831461846483047,,,in,,2,6,10,https://x.com/undefined/status/1924831461846483047,1339980917398360066,
1924825749392884167,Tue May 20 13:53:14 +0000 2025,1,Pro Kontra Vaksin TBC Bill Gates Mulai Diuji Klinis Begini Kata Ahli Epidemiologi UGM https://t.co/w9kuLP1jUL https://t.co/R9mrSHZBvF,1924825749392884167,https://pbs.twimg.com/media/GrZa0XzWsAAWc0e.jpg,,in,,0,0,0,https://x.com/undefined/status/1924825749392884167,118371948,
1924819051697864780,Tue May 20 13:26:37 +0000 2025,0,Dua perguruan tinggi ternama di Indonesia Universitas Gadjah Mada (UGM) dan Universitas Airlangga (Unair) menyatakan dukungan terhadap uji coba vaksin TBC terbaru yang dikembangkan dengan pendanaan dari Bill &amp; Melinda Gates Foundation. - Selengkapnya ⤵️ https://t.co/aq3FcAD2AZ,1924819051697864780,,,in,,0,0,0,https://x.com/undefined/status/1924819051697864780,1885513787970904069,
1924810719947534438,Tue May 20 12:53:31 +0000 2025,0,Hoaks! Filipina Keluarkan Surat Penangkapan Bill Gates karena Vaksin TBC Beredar di media sosial mengenai surat penangkapan Bill Gates atas vaksin TBC oleh pemerintah Filipina. https://t.co/FOofTFqo9K https://t.co/37PL80pajE,1924810719947534438,https://pbs.twimg.com/media/GrZNJjbXMAAiqBN.jpg,,in,,0,0,0,https://x.com/undefined/status/1924810719947534438,155169715,
1924465115036058088,Tue May 20 12:50:09 +0000 2025,0,@valiisaa Bodo BIG NO for vaksin Bill Gates. Kalau Vaksin dari Bio Farma Masih okay.,1924809870534131815,,valiisaa,in,,0,0,0,https://x.com/undefined/status/1924809870534131815,1403338018556022788,
1924644341135638972,Tue May 20 12:42:22 +0000 2025,1,@YogiF20375 @BebySoSweet pake logika yang sama Vaksin TBC Bill Gates gimana?,1924807912750514464,,YogiF20375,in,,0,0,0,https://x.com/undefined/status/1924807912750514464,1851245186732724224,
1924806157132259535,Tue May 20 12:35:23 +0000 2025,0,Selamat ya utk warga JABAR. Setelah gubernur memberi bantuan dg sarat VASEKTOMI / Buat mandul laki2. Kini warga JABAR siap dg UJI COBA VAKSIN BILL GATES. Paket komplit plit... Saya tdk tau... Warga jabar seneng / tdk . https://t.co/m6rKWUhtsq,1924806157132259535,https://pbs.twimg.com/media/GrZI_-ZbAAEmxjd.jpg,,in,,0,0,0,https://x.com/undefined/status/1924806157132259535,1834608799094824960,
1924765111136485578,Tue May 20 12:12:50 +0000 2025,0,@gatauT_T Oh iya yaa Terus krn aku naca yg kasus vaksin covid mereka juga kan yaa yg ngurusin bill gates Jadi trust issue,1924800480431243380,,gatauT_T,in,,0,1,0,https://x.com/undefined/status/1924800480431243380,1807940085666795521,
1924792714983604264,Tue May 20 11:41:58 +0000 2025,0,Sedarurat apa vaksin TBC hingga bgtu dipaksakan. Indonesia seperti berada di dua kubu: (1) kapitalisme kepentingan ekonomi Bill Gates (2) Fasisme cara membunuh rakyat secara perlahan² (sbg kelinci percobaan). Apakah kita msh punya nasionalisme? @prabowo https://t.co/oVacnyOaZT,1924792714983604264,https://pbs.twimg.com/media/GrY8wQzbAAQIyzr.jpg,,in,,0,0,0,https://x.com/undefined/status/1924792714983604264,1728722591362482176,
1924737033513414914,Tue May 20 11:14:38 +0000 2025,0,@Jateng_Twit Uji Klinis Vaksin TBC Bill Gates butuh relawan. Mulai jualan vaksin lagi...,1924785834257219665,,Jateng_Twit,in,,0,1,0,https://x.com/undefined/status/1924785834257219665,1587265721146707968,
1924782023065141593,Tue May 20 10:59:38 +0000 2025,0,untuk kerja sama. Bill Gates Foundation sangat berpengaruh dalam kesehatan global terutama di Indonesia dengan fokus pada vaksin dan penyakit menular. Namun hubungan langsung dengan korupsi belum terbukti meskipun ada kekhawatiran tentang kapitalisme dan konsentrasi kekuatan.,1924782060092510683,,DarkMassacres,in,,0,0,0,https://x.com/undefined/status/1924782060092510683,1721887061995888640,
1924777938341572940,Tue May 20 10:43:15 +0000 2025,2,Bill Gates mengontrol WHO Apakah Bill Gates pakar kesehatan? Tentu saja bukan!!! Dia hanya orang yang berambisi untuk mengurangi populasi penduduk di dunia dengan uangnya dengan adanya virus virus baru &amp; vaksin. Yuk cerdas🇮🇩 #War2 #Eurovision #Crypto #Israel https://t.co/GSGM6eqKIQ,1924777938341572940,https://pbs.twimg.com/ext_tw_video_thumb/1924777784725168128/pu/img/devVFwYbqxnQgPai.jpg,,in,,0,0,0,https://x.com/undefined/status/1924777938341572940,1588842390324137984,
1924773664568049847,Tue May 20 10:26:16 +0000 2025,5,Warga Jateng rakyat bansos siap² ya...uji coba vaksin Bill Gates,1924773664568049847,,,in,,0,1,0,https://x.com/undefined/status/1924773664568049847,1260061504767836162,
1924617910275998072,Tue May 20 09:53:49 +0000 2025,1,@Anggajaya26 HARAM HUKUMNYA PERCAYA SAMA ISTANA ANTEK ASING . TOLAK DAN LAWAN HABIS HABISAN VAKSIN TBC BILL GATES JIKA KALIAN TIDAK MAU MENYESAL KEMUDIAN .,1924765495582163329,,Anggajaya26,in,,0,0,0,https://x.com/undefined/status/1924765495582163329,1750614967827746817,
1924765309992632705,Tue May 20 09:53:04 +0000 2025,0,Sangat mengapresiasi langkah BPOM dalam memastikan keamanan vaksin TBC dari Bill Gates. Uji coba ini adalah upaya penting untuk kesehatan masyarakat kita. Semangat terus BPOM https://t.co/dA2soEOUML,1924765309992632705,https://pbs.twimg.com/media/GrYj2XnbAAAnLMx.jpg,,in,,0,0,0,https://x.com/undefined/status/1924765309992632705,2731852959,
1924621563837743418,Tue May 20 09:49:44 +0000 2025,6,@bangherwin Waduh. Virus Projo (Pro Judi Online) rupanya bisa merusak aplikasi kesehatan. Ironinya Bill Gates diberi karpet merah jadikan rakyat Indonesia sebagai kelinci percobaan vaksin berbahaya.,1924764469269582206,,bangherwin,in,,0,0,0,https://x.com/undefined/status/1924764469269582206,1686096384829915136,
1924759503809216854,Tue May 20 09:30:00 +0000 2025,0,RI Peringkat 2 Tertinggi Penderita TBC di Dunia Yahya Zaini Dukung Vaksin TBC Bill Gates #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/TBqxo2NhdN,1924759503809216854,,,in,,0,0,0,https://x.com/undefined/status/1924759503809216854,721898354502930433,
1924454562779545805,Tue May 20 08:55:38 +0000 2025,0,@Nicho_Silalahi Itu vaksin bukan racun bro cuman ya gitu masih uji coba. Klo berhasil ya bill gates yang panen yang divaksin juga ikut sehat. Masalahnya kalo gagal rakyat yang susah bill gates senang dapet feed-back data buat improve vaksinnya. Nanti diulang lagi sampai berhasil. Semoga aman..,1924750852428071356,,Nicho_Silalahi,in,,0,0,0,https://x.com/undefined/status/1924750852428071356,1610015543620415488,
1924706793688846430,Tue May 20 08:46:52 +0000 2025,0,@KangManto123 Maaf masih pgn sehat yg alami2 Knp gk bill gates sndri ikut vaksin ya ,1924748649793519780,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1924748649793519780,844206338297159681,
1924580494496432140,Tue May 20 08:34:22 +0000 2025,0,@yamchajereng @Nicho_Silalahi Berdasarkan analisis pernyataan bahwa Bill Gates menggunakan vaksin untuk depopulasi vaksin mengubah orientasi seksual dan Donald Trump membahas agenda depopulasi terkait vaksin cenderung hoax. Tidak ada bukti ilmiah atau sumber kredibel yang mendukung klaim ini. Gates,1924745503272755539,,yamchajereng,in,,0,0,0,https://x.com/undefined/status/1924745503272755539,1720665183188922368,
1924743727081512986,Tue May 20 08:27:19 +0000 2025,0,BPOM sangat berperan penting dalam memverifikasi kualitas dan keamanan vaksin TBC Bill Gates. Terima kasih atas pengabdiannya kepada rakyat https://t.co/9a6aPvYkXf,1924743727081512986,https://pbs.twimg.com/media/GrYQNs6bwAAkL4V.jpg,,in,,0,0,0,https://x.com/undefined/status/1924743727081512986,459003410,
1924743220543771045,Tue May 20 08:25:18 +0000 2025,11,INGAT YA !! PERKIRAAN BLN JULI 2025 UJI COBA VAKSIN TBC BILL GATES . DPR / DPD / DPRD ITUKAN PERWAKILAN RAKYAT &amp; PARA PEJABAT BIAR MEREKA YG MEWAKILI . SELANJUTNYA KAUM 58 #KenapaPolisiMusuhiRakyat #KenapaPolisiMusuhiRakyat https://t.co/ohjYJxSLtc,1924743220543771045,https://pbs.twimg.com/ext_tw_video_thumb/1924743198045569025/pu/img/GHS-SQ5pcs7RMz42.jpg,,in,,1,10,9,https://x.com/undefined/status/1924743220543771045,1844598461985062915,
1924736038045680006,Tue May 20 07:56:45 +0000 2025,0,Upaya BPOM dalam menilai dan mengevaluasi vaksin TBC besutan Bill Gates menunjukkan komitmen yang kuat terhadap kesehatan bangsa. Patut diberikan penghargaan https://t.co/oCUbiUi1qX,1924736038045680006,https://pbs.twimg.com/media/GrYJN-gaMAAQ5KR.jpg,,in,,0,0,0,https://x.com/undefined/status/1924736038045680006,459003410,
1924729693900886077,Tue May 20 07:31:33 +0000 2025,0,BPOM selalu jadi garda depan perlindungan kesehatan bangsa. Uji coba vaksin TBC dari Bill Gates harus melalui pengawasan ketat dan BPOM memastikan semuanya aman untuk rakyat. Terima kasih atas dedikasinya https://t.co/n6WwvkVqQH,1924729693900886077,https://pbs.twimg.com/media/GrYDdCSbAAMG7B-.jpg,,in,,0,0,0,https://x.com/undefined/status/1924729693900886077,894864961,
1924728252851171479,Tue May 20 07:25:49 +0000 2025,0,BPOM bekerja keras memastikan vaksin TBC dari Bill Gates aman dan efektif bagi masyarakat. Langkah mereka sangat penting dalam upaya melindungi kesehatan publik. Salut https://t.co/TfrKwwUBaS,1924728252851171479,https://pbs.twimg.com/media/GrYCJUBbAAIadHq.jpg,,in,,0,0,0,https://x.com/undefined/status/1924728252851171479,2812795078,
1924721485316571313,Tue May 20 06:58:56 +0000 2025,3,Apakah yang lebih mengerikan dari vaksin elihat apa yg mereka alami Terkutuklah kau Bill Gates ! Go to Hell ! https://t.co/icDcKI7AT2,1924721485316571313,https://pbs.twimg.com/media/GrX7-85bAAAQvab.jpg,,in,,0,0,2,https://x.com/undefined/status/1924721485316571313,1054217592645140480,
1924720077079015781,Tue May 20 06:53:20 +0000 2025,0,Sedang ramai soal uji klinis vaksin TBC dari Bill Gates di Indonesia. Pemerintah pastikan semua sesuai standar WHO dan libatkan akademisi lokal. Simak selengkapnya di bawah ini! #idncitizen #promedia https://t.co/wDHrB1nBCa,1924720077079015781,,,in,,0,0,0,https://x.com/undefined/status/1924720077079015781,1702957163059257344,
1924580494496432140,Tue May 20 06:43:51 +0000 2025,1,@tangtung168 @Nicho_Silalahi Gak penting bosss agenda vaksin akan merembet kemanusia yang sehat jadi untuk apa kita menerima vaksin dari manusia hina model bill gates,1924717690004111416,,tangtung168,in,,0,0,0,https://x.com/undefined/status/1924717690004111416,1652078602371092480,
1924700079459545239,Tue May 20 06:36:25 +0000 2025,0,@Dennysiregar7 Terutama yg mngimpor Vaksin Sinawatra dr Thailand dan Vaksin Bill Gates dr Amerika kan lae,1924715821370347801,,Dennysiregar7,in,,0,0,0,https://x.com/undefined/status/1924715821370347801,1741650995313295360,
1924714139714506983,Tue May 20 06:29:45 +0000 2025,0,Rakyat+62 bener2 ya. Mrk rela ngasih anaknya demi makanan berbakteri ecoli &amp; rela uang mrk diefisiensikan tanpa transparansi. Itu si bill gates ngotot mau dpt jatah MBG mgkn mau bagi2 virus apa tuh spy dia bs jual vaksin/obat.,1924714139714506983,,,in,,0,0,0,https://x.com/undefined/status/1924714139714506983,158651508,
1924710318426706417,Tue May 20 06:14:33 +0000 2025,2,Pada kesempatan tersebut sosok yang akrab disapa dr. Donnie itu menilai diksi kelinci percobaan cukup menakutkan. Namun dalam uji klinis vaksin TBC seseorang tidak bisa dipaksa ikut. ~MD #Prabowo #VaksinTBC #BillGates https://t.co/gOpe0LHI5K,1924710318426706417,,,in,,0,1,1,https://x.com/undefined/status/1924710318426706417,23343960,
1924447447742361864,Tue May 20 06:05:07 +0000 2025,1,@tempodotco Cocok untuk relawan vaksin TBC bill gates ,1924707940520599899,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1924707940520599899,1730243591597961217,
1924707541285798026,Tue May 20 06:03:31 +0000 2025,1,Tolong yang Vandalism gini dijadiin sukarelawan vaksin TBC Bill Gates aja ,1924707541285798026,,,in,,0,0,0,https://x.com/undefined/status/1924707541285798026,703128250373902336,
1924669609279696937,Tue May 20 05:42:04 +0000 2025,0,@mukidioon3 TOLAK &amp; LAWAN VAKSIN PEMBUNUH PRODUK BILL GATES .,1924702142331552237,,mukidioon3,in,,0,0,0,https://x.com/undefined/status/1924702142331552237,1750614967827746817,
1924353625599672401,Tue May 20 05:02:39 +0000 2025,0,@KangManto123 Ini orang selamat dari vaksin TBC bill gates ,1924692221040988485,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1924692221040988485,1394671236857303053,
1924688816604119465,Tue May 20 04:49:07 +0000 2025,0,KELIRU: Narasi 47 Ribu Anak India Lumpuh karena Vaksin Bill Gates #India #vaksin #BillGates #cekfakta #cekfaktatempo https://t.co/iYMBKUpId7,1924688816604119465,,,in,,0,0,0,https://x.com/undefined/status/1924688816604119465,1071987848054661120,
1924686966349824310,Tue May 20 04:41:46 +0000 2025,3,Rakyat mau dijadikan uji coba vaksin TBC Bill gates yang mati rakyatnya yang hepi-hepi pejabatnya kan Bangsat https://t.co/q5dmR2jaNO,1924686966349824310,https://pbs.twimg.com/ext_tw_video_thumb/1924686884682530822/pu/img/FchM0zEZjXGk7N6H.jpg,,in,,0,0,3,https://x.com/undefined/status/1924686966349824310,1745296984746106880,
1924617910275998072,Tue May 20 04:18:38 +0000 2025,5,@Anggajaya26 Coba ke menteri menteri yg masih muda beserta keluarga dan anggota DPR yg berusia 45 thn ke bawah beserta keluarganya plus grib cukup 2000 orang percobaan utk mendapatkan vaksin tbc sumbangan bill gates bila mau dianggap pemimpin beri contoh jgn hanya memberi instruksi,1924681145549259052,,Anggajaya26,in,,0,0,0,https://x.com/undefined/status/1924681145549259052,1721125598867914752,
1924638181531779583,Tue May 20 04:17:31 +0000 2025,0,@NenkMonica TOLAK ATAU LAWAN DENGAN KERAS VAKSIN TBC BILL GATES SEBELUM SEMUANYA MENYESAL NANTINYA .,1924680864119848971,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1924680864119848971,1750614967827746817,
1924623421499134411,Tue May 20 04:08:31 +0000 2025,0,@KangManto123 DPR Amerika hasil kerjanya mencengkeram dunia DPR Indonesia walaupun gaji lebih gede hasil kerjanya cuma menjadikan rakyat sebagai kelinci percobaan vaksin TBC bill gates,1924678598767853672,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1924678598767853672,1835668063133589504,
1924672006295060804,Tue May 20 03:42:19 +0000 2025,5,Heri Pras. Riyadh Bajrey Mulyadi Foto dakwah Ali Musri dan semua pendukung mereka cocok buat relawan vaksin Bill Gates.,1924672006295060804,,,in,,0,1,4,https://x.com/undefined/status/1924672006295060804,1837758948361097216,
1924668305492824283,Tue May 20 03:27:37 +0000 2025,0,Video: Program Vaksin TBC Bill Gates hingga Uji Klinis di Indonesia https://t.co/8qBXNhD4kW,1924668305492824283,,,in,,0,0,0,https://x.com/undefined/status/1924668305492824283,598959076,
1924465115036058088,Tue May 20 03:05:16 +0000 2025,0,@valiisaa Ini beda dg vaksin nya bill gates kah?,1924662680222368205,,valiisaa,in,,0,0,0,https://x.com/undefined/status/1924662680222368205,321261731,
1924655512077128034,Tue May 20 03:04:19 +0000 2025,0,@PngAdilnR4kyt Sudah saatnya rakyat menolak vaksin TBC Bill Gates haram percaya pernyataan KADINKES di Jakarta ada 274 RW siaga itu hanya kelakuan kadinkes antek asing .,1924662442476642397,,PngAdilnR4kyt,in,,0,0,0,https://x.com/undefined/status/1924662442476642397,1750614967827746817,
